4675,163050,B. Sharp,32,https://cdn.sofifa.org/players/4/19/163050.png,England,https://cdn.sofifa.org/flags/14.png,71,71,Sheffield United,https://cdn.sofifa.org/teams/2/light/1794.png,€1.9M,€10K,1788,Right,1,3,2,Medium/ High,Stocky,No,LS,10,25-Jul-15,,2019,5'9,154lbs,70+2,70+2,70+2,66+2,68+2,68+2,68+2,66+2,66+2,66+2,66+2,65+2,62+2,62+2,62+2,65+2,53+2,54+2,54+2,54+2,53+2,51+2,51+2,51+2,51+2,51+2,61,76,68,65,73,58,65,55,53,67,62,59,67,75,73,70,55,67,72,64,75,33,80,65,74,73,49,34,28,7,8,11,11,8,€3.6M
4677,198379,G. Thorne,25,https://cdn.sofifa.org/players/4/19/198379.png,England,https://cdn.sofifa.org/flags/14.png,71,75,Derby County,https://cdn.sofifa.org/teams/2/light/91.png,€2.6M,€23K,1845,Right,1,3,3,Medium/ Medium,Normal,No,CDM,34,19-Jul-14,,2020,6'2,185lbs,63+2,63+2,63+2,63+2,64+2,64+2,64+2,63+2,65+2,65+2,65+2,64+2,68+2,68+2,68+2,64+2,66+2,69+2,69+2,69+2,66+2,65+2,68+2,68+2,68+2,65+2,59,59,62,74,62,64,56,51,74,68,54,55,57,72,61,67,64,65,76,65,66,66,55,69,50,73,68,72,67,16,12,16,11,12,€5.1M
4678,200683,O. Rashid,26,https://cdn.sofifa.org/players/4/19/200683.png,England,https://cdn.sofifa.org/flags/162.png,71,74,Santa Clara,https://cdn.sofifa.org/teams/2/light/1438.png,€2.9M,€4K,1882,Right,1,3,3,Medium/ Medium,Lean,No,LCM,6,19-Jan-17,,2019,5'9,148lbs,64+2,64+2,64+2,69+2,68+2,68+2,68+2,69+2,70+2,70+2,70+2,69+2,70+2,70+2,70+2,69+2,63+2,65+2,65+2,65+2,63+2,61+2,58+2,58+2,58+2,61+2,66,61,45,74,63,72,80,77,73,73,69,70,72,65,77,72,54,70,57,71,57,58,63,72,59,73,64,66,32,15,8,9,11,7,€6.3M
4679,210923,M. Al Owais,26,https://cdn.sofifa.org/players/4/19/210923.png,England,https://cdn.sofifa.org/flags/183.png,71,73,Al Ahli,https://cdn.sofifa.org/teams/2/light/112387.png,€2M,€17K,1163,Left,1,3,1,Medium/ Medium,Lean,No,GK,33,27-Jul-17,,2022,6'2,174lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,14,20,20,25,12,14,16,16,23,17,41,49,37,68,61,18,74,35,62,12,17,24,10,66,19,57,13,20,13,70,72,66,71,68,€3.5M
4682,237548,O. Haddadi,26,https://cdn.sofifa.org/players/4/19/237548.png,England,https://cdn.sofifa.org/flags/145.png,71,74,Dijon FCO,https://cdn.sofifa.org/teams/2/light/110569.png,€2.4M,€9K,1714,Left,1,3,3,Medium/ Medium,Normal,No,LB,5,30-Jan-17,,2019,6'0,187lbs,56+2,56+2,56+2,59+2,58+2,58+2,58+2,59+2,59+2,59+2,59+2,62+2,62+2,62+2,62+2,62+2,69+2,68+2,68+2,68+2,69+2,69+2,71+2,71+2,71+2,69+2,68,34,70,69,42,64,55,34,57,68,67,54,55,70,58,47,65,69,71,34,71,71,55,54,41,65,71,76,75,6,6,14,9,14,€5M
4685,206317,N. Bitton,26,https://cdn.sofifa.org/players/4/19/206317.png,England,https://cdn.sofifa.org/flags/26.png,71,72,Celtic,https://cdn.sofifa.org/teams/2/light/78.png,€2.3M,€28K,1735,Right,1,3,3,Low/ Medium,Lean,No,CDM,6,30-Aug-13,,2020,6'4,185lbs,57+2,57+2,57+2,58+2,59+2,59+2,59+2,58+2,61+2,61+2,61+2,60+2,66+2,66+2,66+2,60+2,65+2,70+2,70+2,70+2,65+2,65+2,69+2,69+2,69+2,65+2,50,35,68,72,40,67,43,48,72,69,45,58,50,60,50,72,62,72,78,64,70,71,48,66,46,76,67,73,70,14,10,8,11,6,€4.3M
4687,210926,A. Ateef,25,https://cdn.sofifa.org/players/4/19/210926.png,England,https://cdn.sofifa.org/flags/183.png,71,74,Al Hilal,https://cdn.sofifa.org/teams/2/light/605.png,€2.5M,€20K,1757,Right,1,3,2,Medium/ Medium,Lean,No,LDM,8,11-Feb-13,,2022,5'9,139lbs,57+2,57+2,57+2,63+2,63+2,63+2,63+2,63+2,67+2,67+2,67+2,66+2,71+2,71+2,71+2,66+2,66+2,70+2,70+2,70+2,66+2,64+2,64+2,64+2,64+2,64+2,68,45,47,75,34,58,55,53,77,75,53,45,62,69,54,49,72,69,65,51,58,69,74,78,58,76,70,69,58,11,12,6,7,11,€4.4M
4689,238830,Alexandre Guedes,24,https://cdn.sofifa.org/players/4/19/238830.png,England,https://cdn.sofifa.org/flags/38.png,71,76,Vitória Guimarães,https://cdn.sofifa.org/teams/2/light/1887.png,€3.2M,€7K,1628,Right,1,3,3,Medium/ Medium,Normal,No,ST,9,4-Jul-18,,2023,6'1,170lbs,69+2,69+2,69+2,66+2,67+2,67+2,67+2,66+2,65+2,65+2,65+2,65+2,59+2,59+2,59+2,65+2,46+2,44+2,44+2,44+2,46+2,43+2,39+2,39+2,39+2,43+2,58,71,67,68,65,69,45,27,61,72,65,68,68,66,60,75,73,69,75,59,49,14,71,47,56,70,24,10,15,12,13,12,14,10,€7M
4690,134895,R. Hilbert,33,https://cdn.sofifa.org/players/4/19/134895.png,England,https://cdn.sofifa.org/flags/21.png,71,71,SpVgg Greuther Fürth,https://cdn.sofifa.org/teams/2/light/165.png,€900K,€7K,1901,Right,2,3,3,High/ Medium,Normal,No,RB,19,6-Oct-17,,2019,6'0,176lbs,62+2,62+2,62+2,65+2,65+2,65+2,65+2,65+2,66+2,66+2,66+2,68+2,68+2,68+2,68+2,68+2,70+2,71+2,71+2,71+2,70+2,70+2,70+2,70+2,70+2,70+2,72,42,63,74,59,69,75,66,69,72,67,66,67,70,67,66,65,71,68,44,73,72,67,66,42,71,73,70,70,13,8,11,14,10,€1.4M
4691,205551,Álvaro Lemos,25,https://cdn.sofifa.org/players/4/19/205551.png,England,https://cdn.sofifa.org/flags/45.png,71,74,UD Las Palmas,https://cdn.sofifa.org/teams/2/light/472.png,€2.4M,€7K,1920,Right,1,3,3,High/ Medium,Normal,No,RB,14,2-Jul-18,,2021,5'9,168lbs,64+2,64+2,64+2,67+2,65+2,65+2,65+2,67+2,66+2,66+2,66+2,68+2,65+2,65+2,65+2,68+2,70+2,66+2,66+2,66+2,70+2,69+2,66+2,66+2,66+2,69+2,70,57,62,67,55,68,65,55,59,68,81,77,74,67,80,59,74,80,66,59,59,68,63,63,59,67,68,67,67,12,13,9,13,16,€4.1M
4693,230383,Pombaxinho,34,https://cdn.sofifa.org/players/4/19/230383.png,England,https://cdn.sofifa.org/flags/54.png,71,71,Vitória,https://cdn.sofifa.org/teams/2/light/1719.png,€725K,€8K,1610,Right,1,3,2,Medium/ High,Normal,No,LCB,4,1-Jan-18,,2021,6'3,198lbs,51+2,51+2,51+2,48+2,50+2,50+2,50+2,48+2,52+2,52+2,52+2,50+2,57+2,57+2,57+2,50+2,60+2,64+2,64+2,64+2,60+2,63+2,70+2,70+2,70+2,63+2,45,35,77,62,46,45,37,38,61,55,41,61,38,64,41,51,55,50,90,56,45,67,31,62,71,66,69,77,76,15,15,8,10,16,€1.4M
4694,192495,R. Sawyers,26,https://cdn.sofifa.org/players/4/19/192495.png,England,https://cdn.sofifa.org/flags/89.png,71,72,Brentford,https://cdn.sofifa.org/teams/2/light/1925.png,€2.8M,€26K,1757,Right,1,3,3,Low/ High,Normal,No,LCM,19,1-Jul-16,,2020,6'1,148lbs,64+2,64+2,64+2,67+2,67+2,67+2,67+2,67+2,70+2,70+2,70+2,67+2,68+2,68+2,68+2,67+2,56+2,58+2,58+2,58+2,56+2,54+2,49+2,49+2,49+2,54+2,54,58,53,76,62,68,65,51,73,74,70,71,82,64,80,68,46,66,70,66,34,42,62,74,57,73,42,45,34,12,11,6,15,6,€5.5M
4695,199152,D. Leki?,33,https://cdn.sofifa.org/players/4/19/199152.png,England,https://cdn.sofifa.org/flags/51.png,71,71,Cádiz CF,https://cdn.sofifa.org/teams/2/light/1968.png,€1.5M,€8K,1603,Right,1,3,2,Medium/ Low,Normal,No,ST,14,31-Aug-18,,2019,6'4,194lbs,69+2,69+2,69+2,62+2,66+2,66+2,66+2,62+2,64+2,64+2,64+2,60+2,58+2,58+2,58+2,60+2,45+2,47+2,47+2,47+2,45+2,43+2,46+2,46+2,46+2,43+2,44,72,77,72,70,66,66,51,45,62,46,45,55,72,38,71,45,51,86,67,58,20,76,56,67,54,36,24,27,7,8,9,7,7,€2.4M
4698,199409,Deivid,29,https://cdn.sofifa.org/players/4/19/199409.png,England,https://cdn.sofifa.org/flags/45.png,71,71,UD Las Palmas,https://cdn.sofifa.org/teams/2/light/472.png,€1.8M,€7K,1702,Right,1,3,2,Medium/ Medium,Lean,No,CB,15,2-Jul-18,,2021,6'2,165lbs,54+2,54+2,54+2,55+2,56+2,56+2,56+2,55+2,58+2,58+2,58+2,57+2,61+2,61+2,61+2,57+2,64+2,68+2,68+2,68+2,64+2,65+2,70+2,70+2,70+2,65+2,46,28,67,70,38,64,59,33,59,67,57,64,64,62,50,60,61,61,77,39,73,74,42,59,49,62,70,71,70,14,10,14,15,15,€2.9M
4699,172529,B. Hämäläinen,29,https://cdn.sofifa.org/players/4/19/172529.png,England,https://cdn.sofifa.org/flags/13.png,71,71,SG Dynamo Dresden,https://cdn.sofifa.org/teams/2/light/503.png,€1.8M,€13K,1967,Left,1,3,3,High/ High,Normal,No,LCB,31,1-Jul-18,,2020,5'10,176lbs,62+2,62+2,62+2,65+2,65+2,65+2,65+2,65+2,67+2,67+2,67+2,68+2,70+2,70+2,70+2,68+2,70+2,70+2,70+2,70+2,70+2,70+2,68+2,68+2,68+2,70+2,77,26,64,73,62,67,74,76,75,69,70,72,67,70,73,81,74,74,72,71,69,68,67,73,57,75,65,71,68,7,7,16,6,6,€2.9M
4700,198386,S. Dubarbier,32,https://cdn.sofifa.org/players/4/19/198386.png,England,https://cdn.sofifa.org/flags/52.png,71,71,Deportivo de La Coruña,https://cdn.sofifa.org/teams/2/light/242.png,€1.3M,€7K,1987,Left,1,3,3,High/ Medium,Stocky,No,LB,16,2-Jul-18,,2019,5'10,170lbs,65+2,65+2,65+2,67+2,66+2,66+2,66+2,67+2,66+2,66+2,66+2,68+2,66+2,66+2,66+2,68+2,70+2,69+2,69+2,69+2,70+2,70+2,71+2,71+2,71+2,70+2,69,57,58,61,57,72,72,65,62,67,78,77,70,71,70,69,82,78,77,64,90,73,64,64,59,66,69,72,67,9,11,9,16,8,€2.1M
4701,200434,L. Cavanda,27,https://cdn.sofifa.org/players/4/19/200434.png,England,https://cdn.sofifa.org/flags/7.png,71,71,Standard de Liège,https://cdn.sofifa.org/teams/2/light/232.png,€2M,€10K,1891,Right,1,3,3,High/ High,Lean,No,RB,29,2-Jul-18,,2019,5'11,168lbs,64+2,64+2,64+2,66+2,65+2,65+2,65+2,66+2,64+2,64+2,64+2,66+2,64+2,64+2,64+2,66+2,69+2,67+2,67+2,67+2,69+2,69+2,68+2,68+2,68+2,69+2,67,47,61,63,42,72,74,51,62,73,74,80,71,67,72,69,73,69,71,66,71,69,65,50,50,58,68,70,71,15,9,5,9,15,€2.9M
4702,208114,Patrick,27,https://cdn.sofifa.org/players/4/19/208114.png,England,https://cdn.sofifa.org/flags/54.png,71,72,Santa Clara,https://cdn.sofifa.org/teams/2/light/1438.png,€2.2M,€4K,1893,Right,1,3,3,Medium/ Medium,Normal,No,RB,91,17-Jul-18,,2020,5'8,168lbs,61+2,61+2,61+2,65+2,64+2,64+2,64+2,65+2,64+2,64+2,64+2,66+2,65+2,65+2,65+2,66+2,69+2,67+2,67+2,67+2,69+2,69+2,67+2,67+2,67+2,69+2,68,42,56,68,45,67,73,70,57,69,76,77,75,68,73,75,75,70,59,50,74,67,64,64,45,71,65,74,72,10,7,13,16,9,€4.8M
4704,220659,J. Brownhill,22,https://cdn.sofifa.org/players/4/19/220659.png,England,https://cdn.sofifa.org/flags/14.png,71,79,Bristol City,https://cdn.sofifa.org/teams/2/light/1919.png,€3.4M,€23K,1938,Right,1,3,3,Medium/ Medium,Normal,No,RCM,8,1-Jul-16,,2021,5'10,152lbs,68+2,68+2,68+2,68+2,69+2,69+2,69+2,68+2,69+2,69+2,69+2,69+2,70+2,70+2,70+2,69+2,69+2,69+2,69+2,69+2,69+2,68+2,67+2,67+2,67+2,68+2,65,62,64,69,50,68,63,69,67,71,70,75,70,70,71,77,74,88,69,70,70,67,70,69,40,69,63,69,61,8,11,12,7,9,€7.2M
4706,237555,J. Bolingi,24,https://cdn.sofifa.org/players/4/19/237555.png,England,https://cdn.sofifa.org/flags/110.png,71,76,Royal Antwerp FC,https://cdn.sofifa.org/teams/2/light/230.png,€3.2M,€8K,1655,Right,1,3,3,Medium/ High,Lean,No,LW,9,1-Jul-18,,2022,6'2,154lbs,69+2,69+2,69+2,66+2,68+2,68+2,68+2,66+2,66+2,66+2,66+2,66+2,60+2,60+2,60+2,66+2,50+2,48+2,48+2,48+2,50+2,47+2,44+2,44+2,44+2,47+2,48,70,76,66,58,69,39,24,47,70,74,78,59,66,54,68,78,79,71,63,65,23,70,62,66,68,22,25,20,8,14,5,9,9,€5.1M
4707,186355,E. Conde,35,https://cdn.sofifa.org/players/4/19/186355.png,England,https://cdn.sofifa.org/flags/60.png,71,71,,https://cdn.sofifa.org/flags/60.png,€ 0,€ 0,994,Right,1,3,1,Medium/ Medium,Normal,No,GK,23,,,,6'2,187lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,20,12,12,19,12,13,19,23,25,21,36,26,29,68,31,12,33,28,26,13,33,26,12,42,17,38,18,11,11,71,72,62,71,70,
4711,214772,N. Pasquini,27,https://cdn.sofifa.org/players/4/19/214772.png,England,https://cdn.sofifa.org/flags/52.png,71,72,Club Atlético Lanús,https://cdn.sofifa.org/teams/2/light/110395.png,€2.2M,€11K,1998,Left,1,3,3,Medium/ Medium,Normal,No,LB,21,1-Feb-13,,2021,5'8,168lbs,68+2,68+2,68+2,71+2,70+2,70+2,70+2,71+2,70+2,70+2,70+2,71+2,70+2,70+2,70+2,71+2,71+2,69+2,69+2,69+2,71+2,70+2,68+2,68+2,68+2,70+2,73,59,56,71,52,72,75,68,66,71,78,75,74,75,76,74,74,73,70,66,69,69,72,71,61,69,66,69,68,15,11,13,8,8,€3.5M
4712,232692,G. Acosta,29,https://cdn.sofifa.org/players/4/19/232692.png,England,https://cdn.sofifa.org/flags/52.png,71,71,Atlético Tucumán,https://cdn.sofifa.org/teams/2/light/111708.png,€2.3M,€9K,1921,Right,1,3,3,Medium/ Medium,Normal,No,RM,8,1-Jul-13,,2021,5'6,161lbs,64+2,64+2,64+2,68+2,67+2,67+2,67+2,68+2,69+2,69+2,69+2,70+2,70+2,70+2,70+2,70+2,70+2,69+2,69+2,69+2,70+2,69+2,65+2,65+2,65+2,69+2,63,56,57,73,47,68,53,49,71,69,78,78,84,73,84,63,74,90,65,65,75,69,62,70,42,61,63,61,64,7,14,15,11,8,€3.5M
4716,213750,K. Sema,24,https://cdn.sofifa.org/players/4/19/213750.png,England,https://cdn.sofifa.org/flags/46.png,71,73,Watford,https://cdn.sofifa.org/teams/2/light/1795.png,€2.9M,€27K,1824,Left,1,3,3,Medium/ Medium,Normal,No,LM,12,5-Jul-18,,2023,5'11,152lbs,65+2,65+2,65+2,70+2,69+2,69+2,69+2,70+2,69+2,69+2,69+2,70+2,66+2,66+2,66+2,70+2,60+2,58+2,58+2,58+2,60+2,57+2,51+2,51+2,51+2,57+2,66,59,34,68,61,76,67,72,59,73,77,81,70,68,82,77,50,72,78,68,63,40,63,72,44,62,36,49,48,7,11,10,16,7,€5.8M
4717,214006,Y. Candelo,26,https://cdn.sofifa.org/players/4/19/214006.png,England,https://cdn.sofifa.org/flags/56.png,71,71,Atlético Nacional,https://cdn.sofifa.org/teams/2/light/101100.png,€2.5M,€4K,1980,Right,1,3,3,High/ Medium,Normal,No,RM,19,24-Jul-18,,2021,5'7,150lbs,67+2,67+2,67+2,70+2,69+2,69+2,69+2,70+2,69+2,69+2,69+2,70+2,66+2,66+2,66+2,70+2,66+2,63+2,63+2,63+2,66+2,64+2,60+2,60+2,60+2,64+2,67,59,60,70,64,72,73,74,61,70,85,87,90,68,76,76,84,77,60,70,71,57,60,70,66,65,54,54,54,8,12,8,9,14,€3.6M
4719,225782,A. Maitland-Niles,20,https://cdn.sofifa.org/players/4/19/225782.png,England,https://cdn.sofifa.org/flags/14.png,71,84,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,€4.5M,€38K,1836,Right,1,3,3,Medium/ Medium,Lean,Yes,CM,15,24-Oct-14,,2019,5'10,157lbs,64+2,64+2,64+2,70+2,69+2,69+2,69+2,70+2,70+2,70+2,70+2,70+2,69+2,69+2,69+2,70+2,68+2,67+2,67+2,67+2,68+2,66+2,61+2,61+2,61+2,66+2,64,56,38,74,44,73,60,36,69,72,82,85,76,69,70,65,55,69,66,62,58,66,66,70,54,77,57,66,60,15,9,7,10,13,€11.4M
4721,176630,Marco Rocha,31,https://cdn.sofifa.org/players/4/19/176630.png,England,https://cdn.sofifa.org/flags/38.png,71,71,Santa Clara,https://cdn.sofifa.org/teams/2/light/1438.png,€1.4M,€3K,1419,Right,1,3,1,Medium/ Medium,Normal,No,GK,99,1-Jul-17,,2019,6'0,183lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,33,12,9,40,14,32,31,36,37,35,64,60,68,74,64,65,74,34,57,18,37,12,9,49,49,61,18,21,24,68,67,65,69,74,€3M
4723,191222,Unai Medina,28,https://cdn.sofifa.org/players/4/19/191222.png,England,https://cdn.sofifa.org/flags/45.png,71,71,CD Numancia,https://cdn.sofifa.org/teams/2/light/477.png,€1.9M,€7K,1875,Right,1,3,2,Medium/ Medium,Normal,No,RB,17,1-Jun-15,,2019,5'10,172lbs,59+2,59+2,59+2,60+2,58+2,58+2,58+2,60+2,57+2,57+2,57+2,62+2,59+2,59+2,59+2,62+2,69+2,66+2,66+2,66+2,69+2,69+2,68+2,68+2,68+2,69+2,71,48,55,60,19,57,59,61,59,64,74,79,72,64,69,77,89,92,80,55,76,69,47,43,63,60,71,68,65,14,14,12,14,15,€3M
4724,202487,Jair,29,https://cdn.sofifa.org/players/4/19/202487.png,England,https://cdn.sofifa.org/flags/54.png,71,71,Newcastle Jets,https://cdn.sofifa.org/teams/2/light/111398.png,€2.3M,€4K,1830,Left,1,3,3,High/ Low,Normal,No,LM,8,11-Sep-18,,2019,5'10,181lbs,69+2,69+2,69+2,70+2,70+2,70+2,70+2,70+2,69+2,69+2,69+2,69+2,65+2,65+2,65+2,69+2,58+2,55+2,55+2,55+2,58+2,55+2,49+2,49+2,49+2,55+2,67,73,63,65,65,71,65,69,62,70,77,73,81,70,68,67,61,76,68,64,50,63,74,64,65,65,22,35,24,10,14,14,13,7,€2.9M
4727,234488,M. Rygaard,27,https://cdn.sofifa.org/players/4/19/234488.png,England,https://cdn.sofifa.org/flags/13.png,71,72,FC Nordsjælland,https://cdn.sofifa.org/teams/2/light/1788.png,€2.7M,€10K,1858,Left,1,3,3,Medium/ Medium,Lean,No,ST,7,12-Feb-18,,2021,5'10,161lbs,65+2,65+2,65+2,69+2,68+2,68+2,68+2,69+2,69+2,69+2,69+2,69+2,66+2,66+2,66+2,69+2,59+2,59+2,59+2,59+2,59+2,56+2,53+2,53+2,53+2,56+2,63,63,48,70,57,71,71,68,66,70,73,69,80,72,74,63,71,75,66,65,72,33,69,72,57,69,59,44,39,13,9,11,12,13,€3.6M
4728,237560,M. Djenepo,20,https://cdn.sofifa.org/players/4/19/237560.png,England,https://cdn.sofifa.org/flags/126.png,71,82,Standard de Liège,https://cdn.sofifa.org/teams/2/light/232.png,€4.1M,€8K,1809,Right,1,3,3,Medium/ Medium,Lean,No,LM,19,1-Jul-17,,2019,5'10,143lbs,67+2,67+2,67+2,71+2,68+2,68+2,68+2,71+2,68+2,68+2,68+2,69+2,61+2,61+2,61+2,69+2,56+2,51+2,51+2,51+2,56+2,53+2,47+2,47+2,47+2,53+2,67,71,57,64,57,77,64,59,59,72,88,85,89,63,80,65,90,68,58,63,64,33,61,56,45,63,32,37,31,12,9,9,14,10,€6.9M
4729,182520,M. Männel,30,https://cdn.sofifa.org/players/4/19/182520.png,England,https://cdn.sofifa.org/flags/21.png,71,71,FC Erzgebirge Aue,https://cdn.sofifa.org/teams/2/light/506.png,€1.5M,€4K,1182,Right,1,3,1,Medium/ Medium,Normal,No,GK,1,1-Jul-08,,2022,6'0,176lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,19,34,20,18,13,12,36,31,52,44,44,64,38,34,76,34,61,15,21,17,9,45,36,47,15,12,12,74,70,59,65,76,€2.4M
4730,120312,M. Dawson,34,https://cdn.sofifa.org/players/4/19/120312.png,England,https://cdn.sofifa.org/flags/14.png,71,71,Nottingham Forest,https://cdn.sofifa.org/teams/2/light/14.png,€725K,€27K,1402,Right,2,3,2,Medium/ High,Lean,Yes,CB,20,1-Jul-18,,2020,6'2,168lbs,45+2,45+2,45+2,36+2,41+2,41+2,41+2,36+2,42+2,42+2,42+2,40+2,51+2,51+2,51+2,40+2,53+2,64+2,64+2,64+2,53+2,57+2,70+2,70+2,70+2,57+2,19,25,75,57,23,17,23,11,66,59,31,28,44,67,50,62,66,50,78,21,76,67,35,43,44,70,75,70,72,8,6,6,13,15,€1.4M
4731,219641,Cristian López,29,https://cdn.sofifa.org/players/4/19/219641.png,England,https://cdn.sofifa.org/flags/45.png,71,71,Angers SCO,https://cdn.sofifa.org/teams/2/light/1530.png,€2.4M,€17K,1703,Right,1,3,3,High/ Medium,Normal,No,ST,9,31-Aug-18,,2020,6'1,176lbs,70+2,70+2,70+2,65+2,68+2,68+2,68+2,65+2,65+2,65+2,65+2,64+2,57+2,57+2,57+2,64+2,50+2,48+2,48+2,48+2,50+2,49+2,47+2,47+2,47+2,49+2,38,72,73,58,56,66,49,41,31,71,79,74,68,68,58,69,77,80,77,57,79,36,73,62,68,64,18,25,30,7,14,15,7,7,€4.7M
4732,220921,A. Esiti,24,https://cdn.sofifa.org/players/4/19/220921.png,England,https://cdn.sofifa.org/flags/133.png,71,76,KAA Gent,https://cdn.sofifa.org/teams/2/light/674.png,€2.7M,€11K,1657,Right,1,3,2,Medium/ High,Stocky,No,RCM,44,31-Aug-16,,2020,6'0,194lbs,55+2,55+2,55+2,50+2,53+2,53+2,53+2,50+2,54+2,54+2,54+2,53+2,61+2,61+2,61+2,53+2,62+2,69+2,69+2,69+2,62+2,64+2,72+2,72+2,72+2,64+2,37,33,70,68,35,53,41,34,61,54,46,45,38,59,41,71,48,82,93,51,86,74,54,56,55,68,69,75,72,10,10,9,14,13,€4.2M
4734,233977,Eduardo Fonseira,30,https://cdn.sofifa.org/players/4/19/233977.png,England,https://cdn.sofifa.org/flags/54.png,71,71,Botafogo,https://cdn.sofifa.org/teams/2/light/517.png,€1.5M,€11K,964,Right,1,3,1,Medium/ Medium,Stocky,No,GK,14,1-Jan-18,,2021,6'3,192lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,10,15,8,8,7,10,9,9,32,37,39,62,40,21,58,30,69,6,15,11,9,40,16,71,9,14,12,71,70,74,72,69,€2.9M
4736,221179,Sebas Coris,25,https://cdn.sofifa.org/players/4/19/221179.png,England,https://cdn.sofifa.org/flags/45.png,71,74,Gimnàstic de Tarragona,https://cdn.sofifa.org/teams/2/light/15019.png,€3M,€17K,1809,Right,1,3,3,Medium/ Medium,Normal,No,RM,20,,Girona FC,30-Jun-19,6'0,159lbs,64+2,64+2,64+2,69+2,67+2,67+2,67+2,69+2,68+2,68+2,68+2,70+2,67+2,67+2,67+2,70+2,67+2,63+2,63+2,63+2,67+2,65+2,59+2,59+2,59+2,65+2,72,67,55,70,47,71,39,35,68,70,79,79,72,66,49,50,59,72,65,61,33,63,62,65,49,60,45,65,62,21,17,18,30,33,
4740,223740,Eguaras,26,https://cdn.sofifa.org/players/4/19/223740.png,England,https://cdn.sofifa.org/flags/45.png,71,74,Real Zaragoza,https://cdn.sofifa.org/teams/2/light/244.png,€2.5M,€7K,1885,Right,1,3,3,Medium/ Medium,Lean,No,CDM,16,1-Jul-17,,2020,5'11,170lbs,62+2,62+2,62+2,64+2,64+2,64+2,64+2,64+2,66+2,66+2,66+2,66+2,69+2,69+2,69+2,66+2,67+2,69+2,69+2,69+2,67+2,66+2,67+2,67+2,67+2,66+2,65,52,59,74,59,64,70,58,73,67,61,58,59,62,65,64,75,76,75,63,68,67,71,72,59,65,67,69,67,7,7,10,11,11,€4.1M
4741,140029,O. Pérez,45,https://cdn.sofifa.org/players/4/19/140029.png,England,https://cdn.sofifa.org/flags/83.png,71,71,Pachuca,https://cdn.sofifa.org/teams/2/light/110147.png,€160K,€8K,1256,Right,2,3,1,Medium/ Medium,Stocky,No,GK,21,1-Jun-91,,2021,5'8,165lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,19,14,24,26,13,12,12,20,27,23,60,57,69,72,69,24,85,41,66,18,26,12,12,40,23,62,23,12,11,70,64,65,73,74,€272K
4744,195838,Crivellaro,29,https://cdn.sofifa.org/players/4/19/195838.png,England,https://cdn.sofifa.org/flags/54.png,71,71,CD Feirense,https://cdn.sofifa.org/teams/2/light/10019.png,€2.3M,€9K,1742,Left,1,3,3,Medium/ Medium,Lean,No,CAM,50,31-Jan-18,,2019,6'0,172lbs,66+2,66+2,66+2,68+2,68+2,68+2,68+2,68+2,69+2,69+2,69+2,68+2,68+2,68+2,68+2,68+2,59+2,59+2,59+2,59+2,59+2,56+2,52+2,52+2,52+2,56+2,64,62,54,72,56,72,68,64,69,70,66,59,68,71,66,66,31,67,73,64,52,51,73,72,66,62,31,54,41,4,4,4,4,4,€4.9M
4745,209407,L. Lollo,27,https://cdn.sofifa.org/players/4/19/209407.png,England,https://cdn.sofifa.org/flags/27.png,71,71,Empoli,https://cdn.sofifa.org/teams/2/light/1746.png,€2.4M,€10K,1943,Right,1,3,3,High/ High,Normal,No,CM,17,20-Jul-18,,2021,5'11,165lbs,66+2,66+2,66+2,70+2,69+2,69+2,69+2,70+2,70+2,70+2,70+2,71+2,69+2,69+2,69+2,71+2,68+2,67+2,67+2,67+2,68+2,66+2,64+2,64+2,64+2,66+2,69,57,59,73,57,71,69,59,69,73,78,79,74,69,76,63,78,84,76,67,71,59,69,69,59,69,63,59,55,9,9,8,6,7,€4.4M
4746,212223,S. Maguire,24,https://cdn.sofifa.org/players/4/19/212223.png,England,https://cdn.sofifa.org/flags/25.png,71,78,Preston North End,https://cdn.sofifa.org/teams/2/light/1801.png,€3.4M,€10K,1748,Right,1,3,3,High/ Medium,Lean,No,ST,10,24-Jul-17,,2020,5'9,150lbs,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,67+2,67+2,67+2,68+2,58+2,58+2,58+2,68+2,53+2,48+2,48+2,48+2,53+2,51+2,47+2,47+2,47+2,51+2,48,73,67,58,56,73,36,33,40,71,93,92,88,64,85,63,70,76,65,53,52,28,74,62,66,67,50,28,22,15,10,13,12,12,€7.1M
